bhsa_node	g_cons	macula_nodes	mt_cons_1	mt_cons_2	mt_cons_3	mt_cons_4
374285	B	449564	B			
374286	<ZQTH	449565|449566	<ZQT	H		
374287	W	449567	W			
374288	B	449568	B			
374289	<ZQT	449569	<ZQT			
374290	RBRBNWHJ	449570|449571	RBRBNW	HJ		
374291	DJ	449572	DJ			
374292	L>	449573	L>			
374293	TCN>	449574	TCN>			
374294	YBW	449575	YBW			
374295	B	449576	B			
374296	DNJ>L	449577	DNJ>L			
374297	>DJN	449578	>DJN			
374298	>ZL	449579	>ZL			
374299	MLK>	449580|449581	MLK	>		
374300	L	449582	L			
374301	HJKLH	449583|449584	HJKL	H		
374302	W	449585	W			
374303	BT	449586	BT			
374304	VWT	449587	VWT			
374305	W	449588	W			
374306	DXWN	449589	DXWN			
374307	L>	449590	L>			
374308	HN<L	449591	HN<L			
374309	QDMWHJ	449592|449593	QDMW	HJ		
374310	W	449594	W			
374311	CNTH	449595|449596	CNT	H		
374312	NDT	449597	NDT			
374313	<LWHJ	449598|449599	<LW	HJ		
374314	B	449600	B			
374315	>DJN	449601	>DJN			
374316	MLK>	449602|449603	MLK	>		
374317	B	449604	B			
374318	CPRPR>	449605|449606	CPRPR	>		
374319	JQWM	449607	JQWM			
374320	B	449608	B			
374321	NGH>	449609|449610	NGH	>		
374322	W	449611	W			
374323	B	449612	B			
374324	HTBHLH	449613	HTBHLH			
374325	L	449614	L			
374326	GB>	449615|449616	GB	>		
374327	DJ	449617	DJ			
374328	>RJWT>	449618|449619	>RJWT	>		
374329	>ZL	449620	>ZL			
374330	W	449621	W			
374331	K	449622	K			
374332	MQRBH	449623|449624	MQRB	H		
374333	L	449625	L			
374334	GB>	449626|449627	GB	>		
374335	L	449628	L			
374336	DNJ>L	449629	DNJ>L			
374337	B	449630	B			
374338	QL	449631	QL			
374339	<YJB	449632	<YJB			
374340	Z<Q	449633	Z<Q			
374341	<NH	449634	<NH			
374342	MLK>	449635|449636	MLK	>		
374343	W	449637	W			
374344	>MR	449638	>MR			
374345	L	449639	L			
374346	DNJ>L	449640	DNJ>L			
374347	DNJ>L	449641	DNJ>L			
374348	<BD	449642	<BD			
374349	>LH>	449643|449644	>LH	>		
374350	XJ>	449645|449646	XJ	>		
374351	>LHK	449647|449648	>LH	K		
374352	DJ	449649	DJ			
374353	>NTH	449650	>NT			
374354	PLX	449651	PLX			
374355	LH	449652|449653	L	H		
374356	B	449654	B			
374357	TDJR>	449655|449656	TDJR	>		
374358	H	449657	H			
374359	JKL	449658	JKL			
374360	L	449659	L			
374361	CJZBWTK	449660|449661	CJZBWT	K		
374362	MN	449662	MN			
374363	>RJWT>	449663|449664	>RJWT	>		
374364	>DJN	449665	>DJN			
374365	DNJ>L	449666	DNJ>L			
374366	<M	449667	<M			
374367	MLK>	449668|449669	MLK	>		
374368	MLL	449670	MLL			
374369	MLK>	449671|449672	MLK	>		
374370	L	449673	L			
374371	<LMJN	449674	<LMJN			
374372	XJJ	449675	XJJ			
374373	>LHJ	449676|449677	>LH	J		
374374	CLX	449678	CLX			
374375	ML>KH	449679|449680	ML>K	H		
374376	W	449681	W			
374377	SGR	449682	SGR			
374378	PM	449683	PM			
374379	>RJWT>	449684|449685	>RJWT	>		
374380	W	449686	W			
374381	L>	449687	L>			
374382	XBLWNJ	449688|449689	XBLW	NJ		
374383	K	449690	K			
374384	L	449691	L			
374385	QBL	449692	QBL			
374386	DJ	449693	DJ			
374387	QDMWHJ	449694|449695	QDMW	HJ		
374388	ZKW	449696	ZKW			
374389	HCTKXT	449697	HCTKXT			
374390	LJ	449698|449699	L	J		
374391	W	449700	W			
374392	>P	449701	>P			
374393	QDMJK	449702|449703	QDM	K		
374394	MLK>	449704|449705	MLK	>		
374395	XBWLH	449706	XBWLH			
374396	L>	449707	L>			
374397	<BDT	449708	<BDT			
374398	B	449709	B			
374399	>DJN	449710	>DJN			
374400	MLK>	449711|449712	MLK	>		
374401	FGJ>	449713	FGJ>			
374402	V>B	449714	V>B			
374403	<LWHJ	449715|449716	<LW	HJ		
374404	W	449717	W			
374405	L	449718	L			
374406	DNJ>L	449719	DNJ>L			
374407	>MR	449720	>MR			
374408	L	449721	L			
374409	HNSQH	449722	HNSQH			
374410	MN	449723	MN			
374411	GB>	449724|449725	GB	>		
374412	W	449726	W			
374413	HSQ	449727	HSQ			
374414	DNJ>L	449728	DNJ>L			
374415	MN	449729	MN			
374416	GB>	449730|449731	GB	>		
374417	W	449732	W			
374418	KL	449733	KL			
374419	XBL	449734	XBL			
374420	L>	449735	L>			
374421	HCTKX	449736	HCTKX			
374422	BH	449737|449738	B	H		
374423	DJ	449739	DJ			
374424	HJMN	449740	HJMN			
374425	B	449741	B			
374426	>LHH	449742|449743	>LH	H		
374427	W	449744	W			
374428	>MR	449745	>MR			
374429	MLK>	449746|449747	MLK	>		
374430	W	449748	W			
374431	HJTJW	449749	HJTJW			
374432	GBRJ>	449750|449751	GBRJ	>		
374433	>LK	449752	>LK			
374434	DJ	449753	DJ			
374435	>KLW	449754	>KLW			
374436	QRYWHJ	449755|449756	QRYW	HJ		
374437	DJ	449757	DJ			
374438	DNJ>L	449758	DNJ>L			
374439	W	449759	W			
374440	L	449760	L			
374441	GB	449761	GB			
374442	>RJWT>	449762|449763	>RJWT	>		
374443	RMW	449764	RMW			
374444	>NWN	449765	>NWN			
374445	BNJHWN	449766|449767	BNJ	HWN		
374446	W	449768	W			
374447	NCJHWN	449769|449770	NCJ	HWN		
374448	W	449771	W			
374449	L>	449772	L>			
374450	MVW	449773	MVW			
374451	L	449774	L			
374452	>R<JT	449775	>R<JT			
374453	GB>	449776|449777	GB	>		
374454	<D	449778	<D			
374455	DJ	449779	DJ			
374456	CLVW	449780	CLVW			
374457	BHWN	449781|449782	B	HWN		
374458	>RJWT>	449783|449784	>RJWT	>		
374459	W	449785	W			
374460	KL	449786	KL			
374461	GRMJHWN	449787|449788	GRMJ	HWN		
374462	HDQW	449789	HDQW			
374463	B	449790	B			
374464	>DJN	449791	>DJN			
374465	DRJWC	449792	DRJWC			
374466	MLK>	449793|449794	MLK	>		
374467	KTB	449795	KTB			
374468	L	449796	L			
374469	KL	449797	KL			
374470	<MMJ>	449798|449799	<MMJ	>		
374471	>MJ>	449800|449801	>MJ	>		
374472	W	449802	W			
374473	LCNJ>	449803|449804	LCNJ	>		
374474	DJ	449805	DJ			
374475	D>RJN	449806	DJRJN			
374476	B	449807	B			
374477	KL	449808	KL			
374478	>R<>	449809|449810	>R<	>		
374479	CLMKWN	449811|449812	CLM	KWN		
374480	JFG>	449813	JFG>			
374481	MN	449814	MN			
374482	QDMJ	449815|449816	QDM	J		
374483	FJM	449817	FJM			
374484	V<M	449818	V<M			
374485	DJ	449819	DJ			
374486	B	449820	B			
374487	KL	449821	KL			
374488	CLVN	449822	CLVN			
374489	MLKWTJ	449823|449824	MLKWT	J		
374490	LHWN	449825	LHWN			
374491	Z><JN	449826	ZJ<JN			
374492	W	449827	W			
374493	DXLJN	449828	DXLJN			
374494	MN	449829	MN			
374495	QDM	449830	QDM			
374496	>LHH	449831|449832	>LH	H		
374497	DJ	449833	DJ			
374498	DNJ>L	449834	DNJ>L			
374499	DJ	449835	DJ			
374500	HW>	449836	HW>			
374501	>LH>	449837|449838	>LH	>		
374502	XJ>	449839|449840	XJ	>		
374503	W	449841	W			
374504	QJM	449842	QJM			
374505	L	449843	L			
374506	<LMJN	449844	<LMJN			
374507	W	449845	W			
374508	MLKWTH	449846|449847	MLKWT	H		
374509	DJ	449848	DJ			
374510	L>	449849	L>			
374511	TTXBL	449850	TTXBL			
374512	W	449851	W			
374513	CLVNH	449852|449853	CLVN	H		
374514	<D	449854	<D			
374515	SWP>	449855|449856	SWP	>		
374516	MCJZB	449857	MCJZB			
374517	W	449858	W			
374518	MYL	449859	MYL			
374519	W	449860	W			
374520	<BD	449861	<BD			
374521	>TJN	449862	>TJN			
374522	W	449863	W			
374523	TMHJN	449864	TMHJN			
374524	B	449865	B			
374525	CMJ>	449866|449867	CMJ	>		
374526	W	449868	W			
374527	B	449869	B			
374528	>R<>	449870|449871	>R<	>		
374529	DJ	449872	DJ			
374530	CJZJB	449873	CJZJB			
374531	L	449874	L			
374532	DNJ>L	449875	DNJ>L			
374533	MN	449876	MN			
374534	JD	449877	JD			
374535	>RJWT>	449878|449879	>RJWT	>		
374536	W	449880	W			
374537	DNJ>L	449881	DNJ>L			
374538	DNH	449882	DNH			
374539	HYLX	449883	HYLX			
374540	B	449884	B			
374541	MLKWT	449885	MLKWT			
374542	DRJWC	449886	DRJWC			
374543	W	449887	W			
374544	B	449888	B			
374545	MLKWT	449889	MLKWT			
374546	KWRC	449890	KWRC			
374547	PRSJ>	449891|449892	PRS>	H		
374548	B	449893	B			
374549	CNT	449894	CNT			
374550	XDH	449895	XDH			
374551	L	449896	L			
374552	BL>CYR	449897	BL>CYR			
374553	MLK	449898	MLK			
374554	BBL	449899	BBL			
374555	DNJ>L	449900	DNJ>L			
374556	XLM	449901	XLM			
374557	XZH	449902	XZH			
374558	W	449903	W			
374559	XZWJ	449904	XZWJ			
374560	R>CH	449905|449906	R>C	H		
374561	<L	449907	<L			
374562	MCKBH	449908|449909	MCKB	H		
374563	B	449910	B			
374564	>DJN	449911	>DJN			
374565	XLM>	449912|449913	XLM	>		
374566	KTB	449914	KTB			
374567	R>C	449915	R>C			
374568	MLJN	449916	MLJN			
374569	>MR	449917	>MR			
374570	<NH	449918	<NH			
374571	DNJ>L	449919	DNJ>L			
374572	W	449920	W			
374573	>MR	449921	>MR			
374574	XZH	449922	XZH			
374575	HWJT	449923	HWJT			
374576	B	449924	B			
374577	XZWJ	449925|449926	XZW	J		
374578	<M	449927	<M			
374579	LJLJ>	449928|449929	LJLJ	>		
374580	W	449930	W			
374581	>RW	449931	>RW			
374582	>RB<	449932	>RB<			
374583	RWXJ	449933	RWXJ			
374584	CMJ>	449934|449935	CMJ	>		
374585	MGJXN	449936	MGJXN			
374586	L	449937	L			
374587	JM>	449938|449939	JM	>		
374588	RB>	449940|449941	RB	>		
374589	W	449942	W			
374590	>RB<	449943	>RB<			
374591	XJWN	449944	XJWN			
374592	RBRBN	449945	RBRBN			
374593	SLQN	449946	SLQN			
374594	MN	449947	MN			
374595	JM>	449948|449949	JM	>		
374596	CNJN	449950	CNJN			
374597	D>	449951	D>			
374598	MN	449952	MN			
374599	D>	449953	D>			
374600	QDMJT>	449954|449955	QDMJT	>		
374601	K	449956	K			
374602	>RJH	449957	>RJH			
374603	W	449958	W			
374604	GPJN	449959	GPJN			
374605	DJ	449960	DJ			
374606	NCR	449961	NCR			
374607	LH	449962|449963	L	H		
374608	XZH	449964	XZH			
374609	HWJT	449965	HWJT			
374610	<D	449966	<D			
374611	DJ	449967	DJ			
374612	MRJVW	449968	MRJVW			
374613	GPJH	449969|449970	GPJ	H		
374614	W	449971	W			
374615	NVJLT	449972	NVJLT			
374616	MN	449973	MN			
374617	>R<>	449974|449975	>R<	>		
374618	W	449976	W			
374619	<L	449977	<L			
374620	RGLJN	449978	RGLJN			
374621	K	449979	K			
374622	>NC	449980	>NC			
374623	HQJMT	449981	HQJMT			
374624	W	449982	W			
374625	LBB	449983	LBB			
374626	>NC	449984	>NC			
374627	JHJB	449985	JHJB			
374628	LH	449986|449987	L	H		
374629	W	449988	W			
374630	>RW	449989	>RW			
374631	XJWH	449990	XJWH			
374632	>XRJ	449991	>XRJ			
374633	TNJNH	449992	TNJNH			
374634	DMJH	449993	DMJH			
374635	L	449994	L			
374636	DB	449995	DB			
374637	W	449996	W			
374638	L	449997	L			
374639	FVR	449998	FVR			
374640	XD	449999	XD			
374641	HQMT	450000	HQMT			
374642	W	450001	W			
374643	TLT	450002	TLT			
374644	<L<JN	450003	<L<JN			
374645	B	450004	B			
374646	PMH	450005|450006	PM	H		
374647	BJN	450007	BJN			
374648	CNJH	450008|450009	CN	H		
374649	W	450010	W			
374650	KN	450011	KN			
374651	>MRJN	450012	>MRJN			
374652	LH	450013|450014	L	H		
374653	QWMJ	450015	QWMJ			
374654	>KLJ	450016	>KLJ			
374655	BFR	450017	BFR			
374656	FGJ>	450018	FGJ>			
374657	B>TR	450019	B>TR			
374658	DNH	450020	DNH			
374659	XZH	450021	XZH			
374660	HWJT	450022	HWJT			
374661	W	450023	W			
374662	>RW	450024	>RW			
374663	>XRJ	450025	>XRJ			
374664	K	450026	K			
374665	NMR	450027	NMR			
374666	W	450028	W			
374667	LH	450029|450030	L	H		
374668	GPJN	450031	GPJN			
374669	>RB<	450032	>RB<			
374670	DJ	450033	DJ			
374671	<WP	450034	<WP			
374672	<L	450035	<L			
374673	GBJH	450036|450037	GB	H		
374674	W	450038	W			
374675	>RB<H	450039	>RB<H			
374676	R>CJN	450040	R>CJN			
374677	L	450041	L			
374678	XJWT>	450042|450043	XJWT	>		
374679	W	450044	W			
374680	CLVN	450045	CLVN			
374681	JHJB	450046	JHJB			
374682	LH	450047|450048	L	H		
374683	B>TR	450049	B>TR			
374684	DNH	450050	DNH			
374685	XZH	450051	XZH			
374686	HWJT	450052	HWJT			
374687	B	450053	B			
374688	XZWJ	450054	XZWJ			
374689	LJLJ>	450055|450056	LJLJ	>		
374690	W	450057	W			
374691	>RW	450058	>RW			
374692	XJWH	450059	XJWH			
374693	RBJ<JH	450060	RBJ<>H			
374694	DXJLH	450061	DXJLH			
374695	W	450062	W			
374696	>JMTNJ	450063	>JMTNJ			
374697	W	450064	W			
374698	TQJP>	450065	TQJP>			
374699	JTJR>	450066	JTJR>			
374700	W	450067	W			
374701	CNJN	450068	CNJN			
374702	DJ	450069	DJ			
374703	PRZL	450070	PRZL			
374704	LH	450071|450072	L	H		
374705	RBRBN	450073	RBRBN			
374706	>KLH	450074	>KLH			
374707	W	450075	W			
374708	MDQH	450076	MDQH			
374709	W	450077	W			
374710	C>R>	450078|450079	C>R	>		
374711	B	450080	B			
374712	RGLJH	450081|450082	RGL	H		
374713	RPSH	450083	RPSH			
374714	W	450084	W			
374715	HJ>	450085	HJ>			
374716	MCNJH	450086	MCNJH			
374717	MN	450087	MN			
374718	KL	450088	KL			
374719	XJWT>	450089|450090	XJWT	>		
374720	DJ	450091	DJ			
374721	QDMJH	450092|450093	QDMJ	H		
374722	W	450094	W			
374723	QRNJN	450095	QRNJN			
374724	<FR	450096	<FR			
374725	LH	450097|450098	L	H		
374726	MFTKL	450099	MFTKL			
374727	HWJT	450100	HWJT			
374728	B	450101	B			
374729	QRNJ>	450102|450103	QRNJ	>		
374730	W	450104	W			
374731	>LW	450105	>LW			
374732	QRN	450106	QRN			
374733	>XRJ	450107	>XRJ			
374734	Z<JRH	450108	Z<JRH			
374735	SLQT	450109	SLQT			
374736	BJNJHWN	450110|450111	BJNJ	HN		
374737	W	450112	W			
374738	TLT	450113	TLT			
374739	MN	450114	MN			
374740	QRNJ>	450115|450116	QRNJ	>		
374741	QDMJT>	450117|450118	QDMJT	>		
374742	>T<QRW	450119	>T<QRH			
374743	MN	450120	MN			
374744	QDMJH	450121|450122	QDM	H		
374745	W	450123	W			
374746	>LW	450124	>LW			
374747	<JNJN	450125	<JNJN			
374748	K	450126	K			
374749	<JNJ	450127	<JNJ			
374750	>NC>	450128|450129	>NC	>		
374751	B	450130	B			
374752	QRN>	450131|450132	QRN	>		
374753	D>	450133	D>			
374754	W	450134	W			
374755	PM	450135	PM			
374756	MMLL	450136	MMLL			
374757	RBRBN	450137	RBRBN			
374758	XZH	450138	XZH			
374759	HWJT	450139	HWJT			
374760	<D	450140	<D			
374761	DJ	450141	DJ			
374762	KRSWN	450142	KRSWN			
374763	RMJW	450143	RMJW			
374764	W	450144	W			
374765	<TJQ	450145	<TJQ			
374766	JWMJN	450146	JWMJN			
374767	JTB	450147	JTB			
374768	LBWCH	450148|450149	LBWC	H		
374769	K	450150	K			
374770	TLG	450151	TLG			
374771	XWR	450152	XWR			
374772	W	450153	W			
374773	F<R	450154	F<R			
374774	R>CH	450155|450156	R>C	H		
374775	K	450157	K			
374776	<MR	450158	<MR			
374777	NQ>	450159	NQ>			
374778	KRSJH	450160|450161	KRSJ	H		
374779	CBJBJN	450162	CBJBJN			
374780	DJ	450163	DJ			
374781	NWR	450164	NWR			
374782	GLGLWHJ	450165|450166	GLGLW	HJ		
374783	NWR	450167	NWR			
374784	DLQ	450168	DLQ			
374785	NHR	450169	NHR			
374786	DJ	450170	DJ			
374787	NWR	450171	NWR			
374788	NGD	450172	NGD			
374789	W	450173	W			
374790	NPQ	450174	NPQ			
374791	MN	450175	MN			
374792	QDMWHJ	450176|450177	QDMW	HJ		
374793	>LP	450178	>LP			
374794	>LPJM	450179	>LPJN			
374795	JCMCWNH	450180|450181	JCMCWN	H		
374796	W	450182	W			
374797	RBW	450183	RBW			
374798	RBWN	450184	RBBN			
374799	QDMWHJ	450185|450186	QDMW	HJ		
374800	JQWMWN	450187	JQWMWN			
374801	DJN>	450188|450189	DJN	>		
374802	JTB	450190	JTB			
374803	W	450191	W			
374804	SPRJN	450192	SPRJN			
374805	PTJXW	450193	PTJXW			
374806	XZH	450194	XZH			
374807	HWJT	450195	HWJT			
374808	B	450196	B			
374809	>DJN	450197	>DJN			
374810	MN	450198	MN			
374811	QL	450199	QL			
374812	MLJ>	450200|450201	MLJ	>		
374813	RBRBT>	450202|450203	RBRBT	>		
374814	DJ	450204	DJ			
374815	QRN>	450205|450206	QRN	>		
374816	MMLLH	450207	MMLLH			
374817	XZH	450208	XZH			
374818	HWJT	450209	HWJT			
374819	<D	450210	<D			
374820	DJ	450211	DJ			
374821	QVJLT	450212	QVJLT			
374822	XJWT>	450213|450214	XJWT	>		
374823	W	450215	W			
374824	HWBD	450216	HWBD			
374825	GCMH	450217|450218	GCM	H		
374826	W	450219	W			
374827	JHJBT	450220	JHJBT			
374828	L	450221	L			
374829	JQDT	450222	JQDT			
374830	>C>	450223	>C>			
374831	W	450224	W			
374832	C>R	450225	C>R			
374833	XJWT>	450226|450227	XJWT	>		
374834	H<DJW	450228	H<DJW			
374835	CLVNHWN	450229|450230	CLVN	HWN		
374836	W	450231	W			
374837	>RKH	450232	>RKH			
374838	B	450233	B			
374839	XJJN	450234	XJJN			
374840	JHJBT	450235	JHJBT			
374841	LHWN	450236|450237	L	HWN		
374842	<D	450238	<D			
374843	ZMN	450239	ZMN			
374844	W	450240	W			
374845	<DN	450241	<DN			
374846	XZH	450242	XZH			
374847	HWJT	450243	HWJT			
374848	B	450244	B			
374849	XZWJ	450245	XZWJ			
374850	LJLJ>	450246|450247	LJLJ	>		
374851	W	450248	W			
374852	>RW	450249	>RW			
374853	<M	450250	<M			
374854	<NNJ	450251	<NNJ			
374855	CMJ>	450252|450253	CMJ	>		
374856	K	450254	K			
374857	BR	450255	BR			
374858	>NC	450256	>NC			
374859	>TH	450257	>TH			
374860	HWH	450258	HWH			
374861	W	450259	W			
374862	<D	450260	<D			
374863	<TJQ	450261	<TJQ			
374864	JWMJ>	450262|450263	JWMJ	>		
374865	MVH	450264	MVH			
374866	W	450265	W			
374867	QDMWHJ	450266|450267	QDMW	HJ		
374868	HQRBWHJ	450268|450269	HQRBW	HJ		
374869	W	450270	W			
374870	LH	450271|450272	L	H		
374871	JHJB	450273	JHJB			
374872	CLVN	450274	CLVN			
374873	W	450275	W			
374874	JQR	450276	JQR			
374875	W	450277	W			
374876	MLKW	450278	MLKW			
374877	W	450279	W			
374878	KL	450280	KL			
374879	<MMJ>	450281|450282	<MMJ	>		
374880	>MJ>	450283|450284	>MJ	>		
374881	W	450285	W			
374882	LCNJ>	450286|450287	LCNJ	>		
374883	LH	450288|450289	L	H		
374884	JPLXWN	450290	JPLXWN			
374885	CLVNH	450291|450292	CLVN	H		
374886	CLVN	450293	CLVN			
374887	<LM	450294	<LM			
374888	DJ	450295	DJ			
374889	L>	450296	L>			
374890	J<DH	450297	J<DH			
374891	W	450298	W			
374892	MLKWTH	450299|450300	MLKWT	H		
374893	DJ	450301	DJ			
374894	L>	450302	L>			
374895	TTXBL	450303	TTXBL			
374896	>TKRJT	450304	>TKRJT			
374897	RWXJ	450305|450306	RWX	J		
374898	>NH	450307	>NH			
374899	DNJ>L	450308	DNJ>L			
374900	B	450309	B			
374901	GW>	450310	GW>			
374902	NDNH	450311	NDNH			
374903	W	450312	W			
374904	XZWJ	450313	XZWJ			
374905	R>CJ	450314|450315	R>C	J		
374906	JBHLNNJ	450316|450317	JBHLN	NJ		
374907	QRBT	450318	QRBT			
374908	<L	450319	<L			
374909	XD	450320	XD			
374910	MN	450321	MN			
374911	Q>MJ>	450322|450323	Q>MJ	>		
374912	W	450324	W			
374913	JYJB>	450325	JYJB>			
374914	>B<>	450326	>B<>			
374915	MNH	450327|450328	MN	H		
374916	<L	450329	<L			
374917	KL	450330	KL			
374918	DNH	450331	DNH			
374919	W	450332	W			
374920	>MR	450333	>MR			
374921	LJ	450334|450335	L	J		
374922	W	450336	W			
374923	PCR	450337	PCR			
374924	MLJ>	450338|450339	MLJ	>		
374925	JHWD<NNJ	450340|450341	JHWD<N	NJ		
374926	>LJN	450342	>LJN			
374927	XJWT>	450343|450344	XJWT	>		
374928	RBRBT>	450345|450346	RBRBT	>		
374929	DJ	450347	DJ			
374930	>NJN	450348	>NJN			
374931	>RB<	450349	>RB<			
374932	>RB<H	450350	>RB<H			
374933	MLKJN	450351	MLKJN			
374934	JQWMWN	450352	JQWMWN			
374935	MN	450353	MN			
374936	>R<>	450354|450355	>R<	>		
374937	W	450356	W			
374938	JQBLWN	450357	JQBLWN			
374939	MLKWT>	450358|450359	MLKWT	>		
374940	QDJCJ	450360	QDJCJ			
374941	<LJWNJN	450361	<LJWNJN			
374942	W	450362	W			
374943	JXSNWN	450363	JXSNWN			
374944	MLKWT>	450364|450365	MLKWT	>		
374945	<D	450366	<D			
374946	<LM>	450367|450368	<LM	>		
374947	W	450369	W			
374948	<D	450370	<D			
374949	<LM	450371	<LM			
374950	<LMJ>	450372|450373	<LMJ	>		
374951	>DJN	450374	>DJN			
374952	YBJT	450375	YBJT			
374953	L	450376	L			
374954	JYB>	450377	JYB>			
374955	<L	450378	<L			
374956	XJWT>	450379|450380	XJWT	>		
374957	RBJ<JT>	450381|450382	RBJ<JT	>		
374958	DJ	450383	DJ			
374959	HWT	450384	HWT			
374960	CNJH	450385	CNJH			
374961	MN	450386	MN			
374962	KLHWN	450387|450388	KL	HJN		
374963	DXJLH	450389	DXJLH			
374964	JTJRH	450390	JTJRH			
374965	CNJH	450391|450392	CN	H		
374966	DJ	450393	DJ			
374967	PRZL	450394	PRZL			
374968	W	450395	W			
374969	VPRJH	450396|450397	VPRJ	H		
374970	DJ	450398	DJ			
374971	NXC	450399	NXC			
374972	>KLH	450400	>KLH			
374973	MDQH	450401	MDQH			
374974	W	450402	W			
374975	C>R>	450403|450404	C>R	>		
374976	B	450405	B			
374977	RGLJH	450406|450407	RGLJ	H		
374978	RPSH	450408	RPSH			
374979	W	450409	W			
374980	<L	450410	<L			
374981	QRNJ>	450411|450412	QRNJ	>		
374982	<FR	450413	<FR			
374983	DJ	450414	DJ			
374984	B	450415	B			
374985	R>CH	450416|450417	R>C	H		
374986	W	450418	W			
374987	>XRJ	450419	>XRJ			
374988	DJ	450420	DJ			
374989	SLQT	450421	SLQT			
374990	W	450422	W			
374991	NPLW	450423	NPLH			
374992	MN	450424	MN			
374993	QDMJH	450425|450426	QDM	H		
374994	TLT	450427	TLT			
374995	W	450428	W			
374996	QRN>	450429|450430	QRN	>		
374997	DKN	450431	DKN			
374998	W	450432	W			
374999	<JNJN	450433	<JNJN			
375000	LH	450434|450435	L	H		
375001	W	450436	W			
375002	PM	450437	PM			
375003	MMLL	450438	MMLL			
375004	RBRBN	450439	RBRBN			
375005	W	450440	W			
375006	XZWH	450441|450442	XZW	H		
375007	RB	450443	RB			
375008	MN	450444	MN			
375009	XBRTH	450445|450446	XBRT	H		
375010	XZH	450447	XZH			
375011	HWJT	450448	HWJT			
375012	W	450449	W			
375013	QRN>	450450|450451	QRN	>		
375014	DKN	450452	DKN			
375015	<BDH	450453	<BDH			
375016	QRB	450454	QRB			
375017	<M	450455	<M			
375018	QDJCJN	450456	QDJCJN			
375019	W	450457	W			
375020	JKLH	450458	JKLH			
375021	LHWN	450459|450460	L	HWN		
375022	<D	450461	<D			
375023	DJ	450462	DJ			
375024	>TH	450463	>TH			
375025	<TJQ	450464	<TJQ			
375026	JWMJ>	450465|450466	JWMJ	>		
375027	W	450467	W			
375028	DJN>	450468|450469	DJN	>		
375029	JHB	450470	JHB			
375030	L	450471	L			
375031	QDJCJ	450472	QDJCJ			
375032	<LJWNJN	450473	<LJWNJN			
375033	W	450474	W			
375034	ZMN>	450475|450476	ZMN	>		
375035	MVH	450477	MVH			
375036	W	450478	W			
375037	MLKWT>	450479|450480	MLKWT	>		
375038	HXSNW	450481	HXSNW			
375039	QDJCJN	450482	QDJCJN			
375040	KN	450483	KN			
375041	>MR	450484	>MR			
375042	XJWT>	450485|450486	XJWT	>		
375043	RBJ<JT>	450487|450488	RBJ<JT	>		
375044	MLKW	450489	MLKW			
375045	RBJ<J>	450490|450491	RBJ<	>H		
375046	THW>	450492	THW>			
375047	B	450493	B			
375048	>R<>	450494|450495	>R<	>		
375049	DJ	450496	DJ			
375050	TCN>	450497	TCN>			
375051	MN	450498	MN			
375052	KL	450499	KL			
375053	MLKWT>	450500|450501	MLKWT	>		
375054	W	450502	W			
375055	T>KL	450503	T>KL			
375056	KL	450504	KL			
375057	>R<>	450505|450506	>R<	>		
375058	W	450507	W			
375059	TDWCNH	450508|450509	TDWCN	H		
375060	W	450510	W			
375061	TDQNH	450511|450512	TDQN	H		
375062	W	450513	W			
375063	QRNJ>	450514|450515	QRNJ	>		
375064	<FR	450516	<FR			
375065	MNH	450517|450518	MN	H		
375066	MLKWTH	450519|450520	MLKWT	H		
375067	<FRH	450521	<FRH			
375068	MLKJN	450522	MLKJN			
375069	JQMWN	450523	JQMWN			
375070	W	450524	W			
375071	>XRN	450525	>XRN			
375072	JQWM	450526	JQWM			
375073	>XRJHWN	450527|450528	>XRJ	HWN		
375074	W	450529	W			
375075	HW>	450530	HW>			
375076	JCN>	450531	JCN>			
375077	MN	450532	MN			
375078	QDMJ>	450533|450534	QDMJ	>		
375079	W	450535	W			
375080	TLTH	450536	TLTH			
375081	MLKJN	450537	MLKJN			
375082	JHCPL	450538	JHCPL			
375083	W	450539	W			
375084	MLJN	450540	MLJN			
375085	L	450541	L			
375086	YD	450542	YD			
375087	<LJ>	450543|450544	<L>	H		
375088	JMLL	450545	JMLL			
375089	W	450546	W			
375090	L	450547	L			
375091	QDJCJ	450548	QDJCJ			
375092	<LJWNJN	450549	<LJWNJN			
375093	JBL>	450550	JBL>			
375094	W	450551	W			
375095	JSBR	450552	JSBR			
375096	L	450553	L			
375097	HCNJH	450554	HCNJH			
375098	ZMNJN	450555	ZMNJN			
375099	W	450556	W			
375100	DT	450557	DT			
375101	W	450558	W			
375102	JTJHBWN	450559	JTJHBWN			
375103	B	450560	B			
375104	JDH	450561|450562	JD	H		
375105	<D	450563	<D			
375106	<DN	450564	<DN			
375107	W	450565	W			
375108	<DNJN	450566	<DNJN			
375109	W	450567	W			
375110	PLG	450568	PLG			
375111	<DN	450569	<DN			
375112	W	450570	W			
375113	DJN>	450571|450572	DJN	>		
